student_id,course_id,grade,semester,is_favorite,is_unfavorite
275,105,29,Fall 2023,0,0
275,112,10,Spring 2023,0,0
275,114,11,Fall 2023,0,0
276,113,0,Spring 2023,1,0
276,106,93,Fall 2023,1,0
276,105,31,Spring 2023,0,0
276,101,52,Fall 2023,0,0
276,115,30,Spring 2023,0,1
277,111,83,Spring 2023,1,0
277,101,86,Fall 2023,0,0
277,115,43,Fall 2023,0,0
277,108,70,Spring 2023,0,1
277,109,60,Fall 2023,0,0
278,114,63,Fall 2023,1,0
278,110,14,Fall 2023,0,0
278,104,0,Fall 2023,0,0
278,105,0,Spring 2023,0,0
278,109,29,Fall 2023,0,1
278,101,34,Fall 2023,0,0
278,112,1,Fall 2023,0,0
279,107,74,Fall 2023,1,0
279,102,20,Spring 2023,1,0
279,114,36,Fall 2023,1,0
279,104,13,Fall 2023,0,0
280,106,64,Spring 2023,1,0
280,113,4,Spring 2023,1,0
280,108,50,Spring 2023,0,0
280,114,45,Spring 2023,0,0
280,109,46,Fall 2023,0,0
281,115,0,Spring 2023,1,0
281,112,0,Spring 2023,0,0
281,110,49,Spring 2023,0,0
281,113,0,Fall 2023,0,1
282,113,0,Spring 2023,1,0
282,114,37,Spring 2023,0,0
282,102,0,Spring 2023,0,0
282,109,65,Fall 2023,0,0
282,101,15,Fall 2023,0,1
282,115,9,Spring 2023,0,0
282,104,0,Spring 2023,0,1
283,113,0,Spring 2023,1,0
283,106,45,Fall 2023,1,0
283,109,5,Fall 2023,0,0
283,101,16,Fall 2023,0,0
283,110,2,Spring 2023,0,0
283,115,0,Spring 2023,0,0
284,115,42,Spring 2023,1,0
284,110,47,Fall 2023,0,0
284,102,6,Spring 2023,0,0
284,107,27,Fall 2023,0,0
284,111,25,Spring 2023,0,0
285,101,39,Spring 2023,1,0
285,103,75,Fall 2023,1,0
285,104,1,Fall 2023,1,0
285,110,18,Fall 2023,1,0
285,115,44,Spring 2023,0,0
285,111,40,Spring 2023,0,0
285,106,17,Fall 2023,0,0
285,109,41,Spring 2023,0,0
286,104,0,Fall 2023,1,0
286,103,60,Fall 2023,1,0
286,110,25,Spring 2023,1,0
286,101,67,Fall 2023,1,0
286,109,45,Fall 2023,0,0
286,112,7,Spring 2023,0,0
286,114,8,Fall 2023,0,1
287,115,1,Spring 2023,1,0
287,111,0,Spring 2023,0,0
287,112,12,Fall 2023,0,0
287,101,0,Fall 2023,0,0
287,110,0,Spring 2023,0,0
287,107,1,Fall 2023,0,1
287,105,14,Fall 2023,0,0
288,110,36,Spring 2023,1,0
288,104,13,Spring 2023,1,0
288,103,59,Fall 2023,1,0
288,102,24,Fall 2023,0,0
289,104,0,Spring 2023,1,0
289,110,28,Fall 2023,1,0
289,103,90,Fall 2023,1,0
289,108,90,Spring 2023,0,0
289,109,40,Fall 2023,0,0
289,115,65,Fall 2023,0,0
289,105,9,Spring 2023,0,0
290,104,8,Spring 2023,1,0
290,101,33,Spring 2023,1,0
290,110,55,Spring 2023,1,0
290,103,86,Spring 2023,1,0
290,105,48,Spring 2023,0,0
290,113,0,Fall 2023,0,0
290,107,15,Fall 2023,0,0
290,115,36,Fall 2023,0,0
291,111,15,Spring 2023,1,0
291,112,4,Fall 2023,0,0
291,105,8,Fall 2023,0,0
291,101,67,Fall 2023,0,0
291,115,32,Fall 2023,0,0
291,106,51,Spring 2023,0,0
291,102,6,Fall 2023,0,1
291,114,7,Spring 2023,0,1
292,107,12,Spring 2023,1,0
292,108,31,Spring 2023,1,0
292,103,92,Fall 2023,0,1
292,105,0,Fall 2023,0,0
292,112,10,Fall 2023,0,0
293,114,38,Spring 2023,1,0
293,107,67,Fall 2023,1,0
293,109,10,Spring 2023,0,1
293,104,0,Spring 2023,0,0
293,103,100,Fall 2023,0,0
293,112,27,Spring 2023,0,0
293,101,71,Spring 2023,0,0
293,105,59,Fall 2023,0,0
294,111,83,Spring 2023,1,0
294,101,61,Spring 2023,0,0
294,104,0,Spring 2023,0,0
294,107,35,Fall 2023,0,0
294,112,0,Fall 2023,0,0
294,108,82,Spring 2023,0,0
295,111,83,Fall 2023,1,0
295,107,23,Spring 2023,0,0
295,112,0,Spring 2023,0,1
295,106,72,Fall 2023,0,0
296,109,95,Fall 2023,1,0
296,115,52,Fall 2023,1,0
296,101,13,Fall 2023,0,0
296,111,17,Spring 2023,0,1
296,110,57,Spring 2023,0,0
296,113,4,Fall 2023,0,0
297,108,32,Fall 2023,1,0
297,114,46,Fall 2023,1,0
297,107,29,Spring 2023,1,0
297,102,2,Fall 2023,1,0
297,113,0,Fall 2023,0,1
297,105,54,Spring 2023,0,0
297,115,24,Spring 2023,0,0
298,105,35,Fall 2023,1,0
298,106,29,Fall 2023,0,0
298,113,0,Spring 2023,0,0
298,110,81,Spring 2023,0,1
299,114,35,Spring 2023,1,0
299,108,87,Spring 2023,1,0
299,110,9,Spring 2023,0,1
299,115,0,Fall 2023,0,0
299,104,8,Fall 2023,0,1
299,112,0,Spring 2023,0,0
300,113,0,Spring 2023,1,0
300,103,77,Fall 2023,0,1
300,107,58,Spring 2023,0,0
300,108,97,Fall 2023,0,0
300,102,58,Fall 2023,0,0
300,109,86,Fall 2023,0,0
300,112,0,Spring 2023,0,0
300,115,0,Spring 2023,0,0
